,EventId,Type,Severity,StartTime(UTC),Precipitation(in),AirportCode,LocationLat,LocationLng,City,County,State
1590065,W-1678178,Rain,Light,2017-05-10 18:25:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590066,W-1678179,Fog,Moderate,2017-05-10 19:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590067,W-1678180,Rain,Light,2017-05-11 16:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590068,W-1678181,Rain,Light,2017-05-11 19:44:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590069,W-1678182,Fog,Severe,2017-05-12 16:09:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590070,W-1678183,Fog,Severe,2017-05-12 21:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590071,W-1678184,Rain,Light,2017-05-17 09:44:00,0.11,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590072,W-1678185,Rain,Light,2017-05-17 11:29:00,0.07,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590073,W-1678186,Fog,Moderate,2017-05-18 13:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590074,W-1678187,Fog,Moderate,2017-05-18 16:34:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590075,W-1678188,Rain,Light,2017-05-19 04:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590076,W-1678189,Rain,Light,2017-05-19 16:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590077,W-1678190,Rain,Light,2017-05-20 03:01:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590078,W-1678191,Rain,Light,2017-05-20 06:33:00,0.07,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590079,W-1678192,Rain,Moderate,2017-05-20 07:53:00,0.1,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590080,W-1678193,Rain,Light,2017-05-20 08:53:00,0.05,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590081,W-1678194,Rain,Light,2017-05-21 09:40:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590082,W-1678195,Rain,Light,2017-05-21 12:40:00,0.08,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590083,W-1678196,Rain,Light,2017-05-22 06:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590084,W-1678197,Rain,Moderate,2017-05-22 07:53:00,0.23,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590085,W-1678198,Rain,Light,2017-05-22 08:53:00,0.11,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590086,W-1678199,Rain,Light,2017-05-23 07:37:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590087,W-1678200,Rain,Light,2017-05-23 15:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590088,W-1678201,Rain,Light,2017-05-23 18:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590089,W-1678202,Rain,Light,2017-05-23 20:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590090,W-1678203,Fog,Moderate,2017-05-27 20:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590091,W-1678204,Rain,Light,2017-05-28 10:43:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590092,W-1678205,Rain,Moderate,2017-05-28 11:18:00,0.13,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590093,W-1678206,Precipitation,UNK,2017-05-28 11:46:00,0.46,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590094,W-1678207,Rain,Light,2017-05-28 13:53:00,0.05,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590095,W-1678208,Rain,Light,2017-05-28 15:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590096,W-1678209,Rain,Light,2017-05-28 16:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590097,W-1678210,Rain,Light,2017-05-28 17:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590098,W-1678211,Rain,Light,2017-05-28 18:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590099,W-1678212,Rain,Light,2017-05-28 20:08:00,0.09,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590100,W-1678213,Rain,Light,2017-06-01 08:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590101,W-1678214,Rain,Light,2017-06-01 19:14:00,0.1,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590102,W-1678215,Rain,Heavy,2017-06-01 20:47:00,0.59,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590103,W-1678216,Rain,Light,2017-06-01 22:12:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590104,W-1678217,Rain,Moderate,2017-06-01 22:30:00,0.26,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590105,W-1678218,Fog,Moderate,2017-06-02 14:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590106,W-1678219,Rain,Light,2017-06-02 17:32:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590107,W-1678220,Rain,Light,2017-06-02 19:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590108,W-1678221,Rain,Light,2017-06-02 21:31:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590109,W-1678222,Fog,Severe,2017-06-02 21:40:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590110,W-1678223,Rain,Moderate,2017-06-02 21:41:00,0.21,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590111,W-1678224,Rain,Heavy,2017-06-02 21:44:00,1.32,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590112,W-1678225,Rain,Light,2017-06-02 22:00:00,0.1,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590113,W-1678226,Rain,Moderate,2017-06-02 22:17:00,0.47,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590114,W-1678227,Rain,Heavy,2017-06-02 22:23:00,0.4,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590115,W-1678228,Fog,Severe,2017-06-02 22:25:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590116,W-1678229,Rain,Heavy,2017-06-02 22:35:00,1.41,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590117,W-1678230,Rain,Light,2017-06-02 23:01:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590118,W-1678231,Rain,Light,2017-06-03 00:40:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590119,W-1678232,Rain,Light,2017-06-03 09:19:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590120,W-1678233,Rain,Moderate,2017-06-03 10:49:00,0.27,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590121,W-1678234,Rain,Heavy,2017-06-03 11:23:00,0.67,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590122,W-1678235,Rain,Moderate,2017-06-03 12:13:00,0.58,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590123,W-1678236,Rain,Light,2017-06-03 13:53:00,0.07,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590124,W-1678237,Rain,Light,2017-06-03 17:32:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590125,W-1678238,Rain,Light,2017-06-04 22:10:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590126,W-1678239,Rain,Light,2017-06-04 23:44:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590127,W-1678240,Rain,Light,2017-06-05 02:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590128,W-1678241,Fog,Moderate,2017-06-05 14:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590129,W-1678242,Rain,Light,2017-06-05 20:26:00,0.06,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590130,W-1678243,Rain,Light,2017-06-05 22:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590131,W-1678244,Rain,Light,2017-06-09 12:53:00,0.12,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590132,W-1678245,Rain,Moderate,2017-06-09 13:25:00,0.16,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590133,W-1678246,Rain,Heavy,2017-06-09 13:34:00,1.09,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590134,W-1678247,Rain,Moderate,2017-06-09 14:07:00,0.12,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590135,W-1678248,Rain,Heavy,2017-06-09 14:51:00,0.67,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590136,W-1678249,Rain,Moderate,2017-06-09 15:53:00,0.11,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590137,W-1678250,Rain,Light,2017-06-09 16:11:00,0.07,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590138,W-1678251,Rain,Light,2017-06-09 18:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590139,W-1678252,Rain,Light,2017-06-19 11:34:00,0.21,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590140,W-1678253,Rain,Light,2017-06-24 06:00:00,0.08,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590141,W-1678254,Rain,Heavy,2017-06-24 07:22:00,3.28,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590142,W-1678255,Rain,Light,2017-06-24 08:08:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590143,W-1678256,Rain,Light,2017-06-24 12:42:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590144,W-1678257,Rain,Moderate,2017-06-24 13:44:00,0.34,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590145,W-1678258,Rain,Light,2017-06-24 14:03:00,0.03,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590146,W-1678259,Rain,Moderate,2017-06-24 14:53:00,0.2,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590147,W-1678260,Rain,Heavy,2017-06-24 15:47:00,0.7,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590148,W-1678261,Rain,Moderate,2017-06-24 16:53:00,0.12,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590149,W-1678262,Rain,Light,2017-06-24 17:53:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590150,W-1678263,Fog,Severe,2017-06-25 18:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590151,W-1678264,Rain,Light,2017-06-27 20:14:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590152,W-1678265,Rain,Light,2017-06-27 21:34:00,0.18,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590153,W-1678266,Storm,Severe,2017-06-27 22:02:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590154,W-1678267,Rain,Moderate,2017-06-27 22:07:00,0.23,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590155,W-1678268,Rain,Heavy,2017-06-27 22:09:00,0.29,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590156,W-1678269,Fog,Severe,2017-06-27 22:15:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590157,W-1678270,Rain,Heavy,2017-06-27 22:17:00,7.83,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590158,W-1678271,Rain,Light,2017-06-27 23:20:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590159,W-1678272,Fog,Moderate,2017-06-30 10:22:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590160,W-1678273,Rain,Moderate,2017-07-01 11:31:00,0.74,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590161,W-1678274,Rain,Light,2017-07-01 13:13:00,0.05,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590162,W-1678275,Rain,Light,2017-07-01 14:24:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590163,W-1678276,Rain,Moderate,2017-07-01 14:42:00,0.31,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590164,W-1678277,Rain,Light,2017-07-01 15:45:00,0.19,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590165,W-1678278,Rain,Light,2017-07-01 19:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590166,W-1678279,Rain,Light,2017-07-04 08:23:00,0.09,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590167,W-1678280,Rain,Moderate,2017-07-04 08:53:00,0.6,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590168,W-1678281,Rain,Heavy,2017-07-04 09:53:00,0.29,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590169,W-1678282,Rain,Light,2017-07-04 10:53:00,0.04,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590170,W-1678283,Rain,Light,2017-07-05 12:08:00,0.03,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590171,W-1678284,Rain,Light,2017-07-06 00:37:00,0.14,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590172,W-1678285,Rain,Moderate,2017-07-06 03:53:00,0.1,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590173,W-1678286,Rain,Light,2017-07-06 05:26:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590174,W-1678287,Rain,Moderate,2017-07-06 07:53:00,0.13,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590175,W-1678288,Rain,Light,2017-07-06 08:36:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590176,W-1678289,Rain,Light,2017-07-06 22:43:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590177,W-1678290,Rain,Light,2017-07-06 23:40:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590178,W-1678291,Rain,Light,2017-07-07 21:25:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590179,W-1678292,Rain,Light,2017-07-08 21:22:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590180,W-1678293,Rain,Light,2017-07-08 22:22:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590181,W-1678294,Rain,Light,2017-07-10 02:46:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590182,W-1678295,Rain,Light,2017-07-14 20:41:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590183,W-1678296,Rain,Light,2017-07-15 15:22:00,0.12,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590184,W-1678297,Rain,Light,2017-07-23 21:38:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590185,W-1678298,Rain,Light,2017-07-24 04:27:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590186,W-1678299,Rain,Moderate,2017-07-24 05:53:00,0.31,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590187,W-1678300,Rain,Light,2017-07-24 07:53:00,0.34,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590188,W-1678301,Rain,Light,2017-08-02 03:53:00,0.08,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590189,W-1678302,Rain,Light,2017-08-02 10:44:00,0.13,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590190,W-1678303,Rain,Light,2017-08-02 14:53:00,0.03,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590191,W-1678304,Rain,Light,2017-08-02 17:53:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590192,W-1678305,Fog,Moderate,2017-08-02 20:44:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590193,W-1678306,Rain,Light,2017-08-02 21:11:00,0.03,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590194,W-1678307,Rain,Moderate,2017-08-02 21:36:00,0.12,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590195,W-1678308,Rain,Heavy,2017-08-02 21:53:00,0.39,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590196,W-1678309,Rain,Light,2017-08-02 22:03:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590197,W-1678310,Fog,Moderate,2017-08-02 22:16:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590198,W-1678311,Rain,Light,2017-08-03 01:34:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590199,W-1678312,Rain,Moderate,2017-08-03 01:47:00,0.23,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590200,W-1678313,Rain,Heavy,2017-08-03 01:53:00,0.32,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590201,W-1678314,Rain,Moderate,2017-08-03 02:13:00,0.2,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590202,W-1678315,Precipitation,UNK,2017-08-03 02:53:00,0.22,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590203,W-1678316,Rain,Light,2017-08-03 06:18:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590204,W-1678317,Rain,Moderate,2017-08-03 06:41:00,0.15,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590205,W-1678318,Rain,Heavy,2017-08-03 06:53:00,0.68,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590206,W-1678319,Rain,Moderate,2017-08-03 07:02:00,0.25,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590207,W-1678320,Fog,Moderate,2017-08-03 14:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590208,W-1678321,Rain,Light,2017-08-04 23:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590209,W-1678322,Rain,Light,2017-08-07 02:46:00,0.08,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590210,W-1678323,Rain,Light,2017-08-08 00:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590211,W-1678324,Rain,Light,2017-08-08 13:25:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590212,W-1678325,Rain,Light,2017-08-12 22:01:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590213,W-1678326,Rain,Light,2017-08-13 03:06:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590214,W-1678327,Fog,Severe,2017-08-13 03:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590215,W-1678328,Rain,Heavy,2017-08-13 04:04:00,5.35,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590216,W-1678329,Rain,Light,2017-08-13 05:07:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590217,W-1678330,Rain,Moderate,2017-08-13 06:53:00,0.26,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590218,W-1678331,Rain,Light,2017-08-13 09:02:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590219,W-1678332,Rain,Light,2017-08-13 13:23:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590220,W-1678333,Rain,Light,2017-08-13 14:53:00,0.03,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590221,W-1678334,Rain,Light,2017-08-13 18:06:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590222,W-1678335,Rain,Light,2017-08-13 19:46:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590223,W-1678336,Rain,Light,2017-08-14 11:13:00,0.03,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590224,W-1678337,Rain,Moderate,2017-08-14 11:44:00,0.23,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590225,W-1678338,Rain,Light,2017-08-14 11:57:00,0.06,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590226,W-1678339,Rain,Heavy,2017-08-14 12:10:00,2.87,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590227,W-1678340,Rain,Light,2017-08-14 13:02:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590228,W-1678341,Rain,Light,2017-08-16 08:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590229,W-1678342,Rain,Light,2017-08-17 09:27:00,0.38,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590230,W-1678343,Rain,Light,2017-08-17 21:31:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590231,W-1678344,Rain,Light,2017-08-18 20:11:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590232,W-1678345,Rain,Light,2017-08-18 22:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590233,W-1678346,Rain,Light,2017-08-24 08:53:00,0.04,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590234,W-1678347,Rain,Light,2017-08-26 17:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590235,W-1678348,Rain,Light,2017-08-26 19:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590236,W-1678349,Rain,Light,2017-08-27 17:47:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590237,W-1678350,Rain,Moderate,2017-08-27 17:53:00,0.88,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590238,W-1678351,Precipitation,UNK,2017-08-27 18:53:00,0.27,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590239,W-1678352,Rain,Light,2017-08-27 21:10:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590240,W-1678353,Rain,Moderate,2017-08-27 21:19:00,0.69,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590241,W-1678354,Rain,Light,2017-08-27 22:13:00,0.06,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590242,W-1678355,Rain,Light,2017-08-28 21:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590243,W-1678356,Rain,Moderate,2017-08-28 22:24:00,0.18,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590244,W-1678357,Precipitation,UNK,2017-08-28 22:53:00,0.2,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590245,W-1678358,Rain,Light,2017-08-28 23:46:00,0.07,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590246,W-1678359,Rain,Moderate,2017-08-28 23:53:00,0.11,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590247,W-1678360,Rain,Light,2017-08-29 00:53:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590248,W-1678361,Rain,Light,2017-09-28 00:30:00,0.05,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590249,W-1678362,Rain,Moderate,2017-09-28 00:53:00,0.11,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590250,W-1678363,Rain,Light,2017-09-28 01:07:00,0.08,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590251,W-1678364,Rain,Moderate,2017-09-28 01:53:00,0.1,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590252,W-1678365,Rain,Light,2017-09-28 02:53:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590253,W-1678366,Rain,Light,2017-09-28 13:42:00,0.33,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590254,W-1678367,Rain,Light,2017-09-28 16:58:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590255,W-1678368,Rain,Light,2017-09-29 04:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590256,W-1678369,Rain,Light,2017-09-29 07:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590257,W-1678370,Rain,Light,2017-09-29 10:53:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590258,W-1678371,Rain,Light,2017-09-29 14:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590259,W-1678372,Rain,Light,2017-09-29 16:53:00,0.02,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590260,W-1678373,Rain,Light,2017-10-03 10:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590261,W-1678374,Rain,Light,2017-10-03 21:28:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590262,W-1678375,Rain,Light,2017-10-03 23:32:00,0.19,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590263,W-1678376,Rain,Heavy,2017-10-04 01:49:00,0.81,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590264,W-1678377,Rain,Light,2017-10-04 02:05:00,0.07,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590265,W-1678378,Rain,Moderate,2017-10-04 02:33:00,0.38,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590266,W-1678379,Rain,Light,2017-10-04 03:18:00,0.15,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590267,W-1678380,Rain,Light,2017-10-04 06:53:00,0.1,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590268,W-1678381,Rain,Light,2017-10-04 09:53:00,0.11,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590269,W-1678382,Rain,Light,2017-10-10 07:29:00,0.01,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590270,W-1678383,Rain,Light,2017-10-10 09:53:00,0.13,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590271,W-1678384,Rain,Light,2017-10-15 11:13:00,0.08,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590272,W-1678385,Rain,Light,2017-10-15 12:35:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590273,W-1678386,Fog,Moderate,2017-10-19 15:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590274,W-1678387,Rain,Light,2017-10-21 16:40:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590275,W-1678388,Rain,Light,2017-10-22 06:53:00,0.03,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590276,W-1678389,Rain,Moderate,2017-10-22 07:17:00,0.35,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590277,W-1678390,Rain,Heavy,2017-10-22 07:33:00,1.49,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590278,W-1678391,Rain,Moderate,2017-10-22 08:19:00,0.49,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590279,W-1678392,Rain,Heavy,2017-10-22 08:53:00,0.3,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590280,W-1678393,Rain,Light,2017-10-22 09:53:00,0.05,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590281,W-1678394,Rain,Light,2017-10-23 04:53:00,0.0,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
1590282,W-1678395,Rain,Light,2017-10-31 20:53:00,0.04,KDAL,32.8542,-96.8551,Dallas,Dallas,TX
