,EventId,Type,Severity,StartTime(UTC),Precipitation(in),AirportCode,LocationLat,LocationLng,City,County,State
3829220,W-4039566,Rain,Moderate,2017-06-09 14:53:00,0.22,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829221,W-4039567,Rain,Light,2017-06-09 15:07:00,0.18,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829222,W-4039568,Rain,Light,2017-06-19 10:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829223,W-4039569,Rain,Light,2017-06-19 11:07:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829224,W-4039570,Rain,Light,2017-06-19 14:12:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829225,W-4039571,Rain,Light,2017-06-19 15:35:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829226,W-4039572,Rain,Moderate,2017-06-19 16:10:00,0.65,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829227,W-4039573,Rain,Light,2017-06-24 05:53:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829228,W-4039574,Rain,Moderate,2017-06-24 07:05:00,0.28,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829229,W-4039575,Rain,Heavy,2017-06-24 07:14:00,2.33,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829230,W-4039576,Rain,Light,2017-06-24 08:04:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829231,W-4039577,Rain,Light,2017-06-24 12:27:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829232,W-4039578,Rain,Moderate,2017-06-24 12:57:00,0.15,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829233,W-4039579,Fog,Severe,2017-06-24 13:10:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829234,W-4039580,Rain,Heavy,2017-06-24 13:37:00,6.34,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829235,W-4039581,Rain,Light,2017-06-24 14:12:00,0.07,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829236,W-4039582,Rain,Heavy,2017-06-24 14:41:00,0.67,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829237,W-4039583,Rain,Moderate,2017-06-24 15:22:00,0.26,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829238,W-4039584,Rain,Heavy,2017-06-24 15:34:00,1.79,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829239,W-4039585,Rain,Light,2017-06-24 16:35:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829240,W-4039586,Rain,Moderate,2017-06-24 16:53:00,0.1,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829241,W-4039587,Rain,Light,2017-06-24 17:53:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829242,W-4039588,Rain,Light,2017-06-27 20:19:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829243,W-4039589,Rain,Light,2017-06-27 20:48:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829244,W-4039590,Rain,Light,2017-06-27 22:00:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829245,W-4039591,Fog,Severe,2017-06-27 22:38:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829246,W-4039592,Rain,Heavy,2017-06-27 22:53:00,0.49,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829247,W-4039593,Rain,Light,2017-06-27 23:24:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829248,W-4039594,Rain,Light,2017-07-01 05:46:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829249,W-4039595,Rain,Light,2017-07-01 06:10:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829250,W-4039596,Rain,Light,2017-07-01 06:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829251,W-4039597,Rain,Light,2017-07-01 10:12:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829252,W-4039598,Rain,Moderate,2017-07-01 10:53:00,0.34,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829253,W-4039599,Rain,Heavy,2017-07-01 11:53:00,0.48,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829254,W-4039600,Rain,Light,2017-07-01 12:00:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829255,W-4039601,Rain,Moderate,2017-07-01 12:16:00,0.22,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829256,W-4039602,Rain,Heavy,2017-07-01 12:25:00,1.16,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829257,W-4039603,Rain,Light,2017-07-01 13:08:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829258,W-4039604,Rain,Light,2017-07-01 14:24:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829259,W-4039605,Rain,Light,2017-07-01 15:53:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829260,W-4039606,Rain,Moderate,2017-07-01 16:53:00,0.1,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829261,W-4039607,Rain,Light,2017-07-01 20:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829262,W-4039608,Rain,Light,2017-07-04 08:10:00,0.13,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829263,W-4039609,Rain,Moderate,2017-07-04 08:53:00,0.29,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829264,W-4039610,Rain,Light,2017-07-04 10:53:00,0.05,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829265,W-4039611,Rain,Light,2017-07-05 12:05:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829266,W-4039612,Rain,Light,2017-07-05 22:49:00,0.07,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829267,W-4039613,Rain,Light,2017-07-06 05:25:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829268,W-4039614,Rain,Moderate,2017-07-06 07:53:00,0.13,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829269,W-4039615,Rain,Light,2017-07-06 22:06:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829270,W-4039616,Rain,Heavy,2017-07-06 22:53:00,0.38,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829271,W-4039617,Rain,Moderate,2017-07-06 22:57:00,0.16,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829272,W-4039618,Rain,Heavy,2017-07-06 23:02:00,1.74,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829273,W-4039619,Rain,Light,2017-07-07 20:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829274,W-4039620,Rain,Light,2017-07-07 22:21:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829275,W-4039621,Rain,Light,2017-07-08 22:56:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829276,W-4039622,Rain,Moderate,2017-07-08 23:51:00,0.23,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829277,W-4039623,Rain,Light,2017-07-09 00:00:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829278,W-4039624,Rain,Light,2017-07-10 02:33:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829279,W-4039625,Rain,Light,2017-07-15 14:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829280,W-4039626,Rain,Light,2017-07-23 21:45:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829281,W-4039627,Rain,Light,2017-07-24 04:29:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829282,W-4039628,Rain,Light,2017-07-24 05:02:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829283,W-4039629,Rain,Moderate,2017-07-24 06:25:00,0.35,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829284,W-4039630,Rain,Heavy,2017-07-24 06:53:00,0.76,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829285,W-4039631,Rain,Moderate,2017-07-24 07:07:00,0.2,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829286,W-4039632,Rain,Heavy,2017-07-24 07:30:00,1.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829287,W-4039633,Rain,Light,2017-07-24 07:57:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829288,W-4039634,Rain,Moderate,2017-07-24 08:53:00,0.1,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829289,W-4039635,Rain,Light,2017-07-24 09:53:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829290,W-4039636,Rain,Light,2017-08-02 04:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829291,W-4039637,Rain,Light,2017-08-02 06:53:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829292,W-4039638,Rain,Light,2017-08-02 09:53:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829293,W-4039639,Rain,Light,2017-08-02 11:53:00,0.44,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829294,W-4039640,Rain,Light,2017-08-02 18:10:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829295,W-4039641,Fog,Moderate,2017-08-02 18:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829296,W-4039642,Rain,Light,2017-08-02 20:45:00,0.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829297,W-4039643,Fog,Moderate,2017-08-03 14:30:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829298,W-4039644,Rain,Light,2017-08-05 00:10:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829299,W-4039645,Rain,Light,2017-08-07 02:53:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829300,W-4039646,Rain,Light,2017-08-07 06:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829301,W-4039647,Rain,Light,2017-08-08 13:53:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829302,W-4039648,Rain,Light,2017-08-12 21:37:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829303,W-4039649,Rain,Light,2017-08-12 22:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829304,W-4039650,Rain,Light,2017-08-13 02:48:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829305,W-4039651,Rain,Moderate,2017-08-13 03:26:00,0.18,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829306,W-4039652,Rain,Heavy,2017-08-13 03:34:00,2.51,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829307,W-4039653,Rain,Light,2017-08-13 03:58:00,0.12,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829308,W-4039654,Rain,Light,2017-08-13 06:06:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829309,W-4039655,Rain,Moderate,2017-08-13 06:26:00,0.4,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829310,W-4039656,Rain,Heavy,2017-08-13 06:53:00,0.29,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829311,W-4039657,Rain,Light,2017-08-13 07:13:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829312,W-4039658,Rain,Moderate,2017-08-13 07:26:00,0.42,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829313,W-4039659,Rain,Light,2017-08-13 08:07:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829314,W-4039660,Rain,Light,2017-08-13 09:39:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829315,W-4039661,Rain,Light,2017-08-13 14:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829316,W-4039662,Rain,Light,2017-08-13 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829317,W-4039663,Rain,Light,2017-08-14 11:16:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829318,W-4039664,Rain,Moderate,2017-08-14 11:34:00,0.32,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829319,W-4039665,Rain,Heavy,2017-08-14 11:53:00,0.36,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829320,W-4039666,Rain,Moderate,2017-08-14 12:08:00,0.91,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829321,W-4039667,Rain,Light,2017-08-17 09:27:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829322,W-4039668,Rain,Light,2017-08-17 11:33:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829323,W-4039669,Rain,Moderate,2017-08-17 12:31:00,0.17,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829324,W-4039670,Rain,Light,2017-08-17 21:15:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829325,W-4039671,Rain,Light,2017-08-18 00:22:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829326,W-4039672,Rain,Light,2017-08-18 20:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829327,W-4039673,Rain,Light,2017-08-23 11:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829328,W-4039674,Rain,Light,2017-08-23 14:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829329,W-4039675,Rain,Light,2017-08-24 07:53:00,0.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829330,W-4039676,Rain,Moderate,2017-08-24 09:13:00,0.77,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829331,W-4039677,Rain,Light,2017-08-24 10:27:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829332,W-4039678,Rain,Light,2017-08-24 22:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829333,W-4039679,Rain,Light,2017-08-26 11:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829334,W-4039680,Rain,Light,2017-08-26 18:53:00,0.16,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829335,W-4039681,Rain,Light,2017-08-27 17:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829336,W-4039682,Rain,Moderate,2017-08-27 18:25:00,0.31,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829337,W-4039683,Rain,Light,2017-08-27 19:03:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829338,W-4039684,Rain,Light,2017-08-27 22:36:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829339,W-4039685,Rain,Heavy,2017-08-27 22:50:00,0.6,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829340,W-4039686,Rain,Light,2017-09-20 04:18:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829341,W-4039687,Rain,Moderate,2017-09-28 01:48:00,0.35,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829342,W-4039688,Rain,Light,2017-09-28 02:02:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829343,W-4039689,Rain,Light,2017-09-28 14:38:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829344,W-4039690,Rain,Moderate,2017-09-28 15:53:00,0.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829345,W-4039691,Rain,Light,2017-09-28 16:13:00,0.19,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829346,W-4039692,Rain,Light,2017-09-28 17:39:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829347,W-4039693,Rain,Light,2017-09-29 07:53:00,0.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829348,W-4039694,Rain,Light,2017-10-03 13:38:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829349,W-4039695,Rain,Light,2017-10-04 01:18:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829350,W-4039696,Rain,Moderate,2017-10-04 01:24:00,0.74,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829351,W-4039697,Rain,Light,2017-10-04 02:59:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829352,W-4039698,Rain,Light,2017-10-04 08:25:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829353,W-4039699,Rain,Light,2017-10-04 13:19:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829354,W-4039700,Rain,Light,2017-10-10 07:31:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829355,W-4039701,Rain,Light,2017-10-10 10:14:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829356,W-4039702,Rain,Light,2017-10-15 10:39:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829357,W-4039703,Rain,Moderate,2017-10-15 10:53:00,0.1,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829358,W-4039704,Rain,Light,2017-10-15 10:57:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829359,W-4039705,Rain,Light,2017-10-15 12:25:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829360,W-4039706,Fog,Moderate,2017-10-19 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829361,W-4039707,Rain,Light,2017-10-21 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829362,W-4039708,Rain,Light,2017-10-22 05:53:00,0.06,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829363,W-4039709,Rain,Moderate,2017-10-22 06:44:00,0.61,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829364,W-4039710,Rain,Heavy,2017-10-22 07:24:00,1.78,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829365,W-4039711,Rain,Moderate,2017-10-22 08:17:00,0.52,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829366,W-4039712,Rain,Light,2017-10-22 09:53:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829367,W-4039713,Rain,Light,2017-10-27 19:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829368,W-4039714,Rain,Light,2017-10-31 19:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829369,W-4039715,Fog,Moderate,2017-11-01 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829370,W-4039716,Fog,Moderate,2017-11-03 07:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829371,W-4039717,Rain,Light,2017-11-08 10:53:00,0.41,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829372,W-4039718,Rain,Moderate,2017-11-08 18:30:00,0.51,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829373,W-4039719,Rain,Light,2017-11-08 20:13:00,0.2,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829374,W-4039720,Rain,Light,2017-11-09 00:31:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829375,W-4039721,Fog,Moderate,2017-11-10 10:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829376,W-4039722,Fog,Moderate,2017-11-10 13:18:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829377,W-4039723,Fog,Moderate,2017-11-10 15:05:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829378,W-4039724,Rain,Light,2017-11-12 21:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829379,W-4039725,Fog,Moderate,2017-11-13 21:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829380,W-4039726,Fog,Moderate,2017-11-14 01:19:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829381,W-4039727,Rain,Light,2017-11-16 01:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829382,W-4039728,Fog,Moderate,2017-11-16 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829383,W-4039729,Fog,Moderate,2017-11-17 02:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829384,W-4039730,Rain,Light,2017-12-04 08:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829385,W-4039731,Rain,Light,2017-12-04 10:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829386,W-4039732,Rain,Light,2017-12-05 03:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829387,W-4039733,Rain,Moderate,2017-12-05 04:53:00,0.17,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829388,W-4039734,Rain,Light,2017-12-16 21:53:00,0.37,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829389,W-4039735,Rain,Moderate,2017-12-17 02:43:00,0.38,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829390,W-4039736,Rain,Light,2017-12-17 03:02:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829391,W-4039737,Rain,Moderate,2017-12-17 03:37:00,0.24,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829392,W-4039738,Rain,Heavy,2017-12-17 03:45:00,0.61,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829393,W-4039739,Rain,Light,2017-12-17 04:26:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829394,W-4039740,Rain,Light,2017-12-17 12:50:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829395,W-4039741,Rain,Light,2017-12-18 07:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829396,W-4039742,Fog,Severe,2017-12-18 13:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829397,W-4039743,Fog,Moderate,2017-12-18 20:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829398,W-4039744,Rain,Light,2017-12-19 03:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829399,W-4039745,Fog,Severe,2017-12-19 04:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829400,W-4039746,Rain,Moderate,2017-12-19 12:44:00,0.76,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829401,W-4039747,Rain,Light,2017-12-19 14:03:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829402,W-4039748,Rain,Heavy,2017-12-19 14:20:00,1.69,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829403,W-4039749,Rain,Light,2017-12-19 15:09:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829404,W-4039750,Rain,Light,2017-12-19 16:53:00,0.07,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829405,W-4039751,Rain,Moderate,2017-12-19 17:16:00,0.32,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829406,W-4039752,Rain,Light,2017-12-19 18:22:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829407,W-4039753,Rain,Moderate,2017-12-19 18:53:00,0.15,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829408,W-4039754,Rain,Light,2017-12-19 19:15:00,0.07,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829409,W-4039755,Rain,Moderate,2017-12-19 19:30:00,0.23,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829410,W-4039756,Rain,Heavy,2017-12-19 19:38:00,0.69,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829411,W-4039757,Rain,Light,2017-12-19 20:05:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829412,W-4039758,Rain,Moderate,2017-12-19 20:22:00,0.14,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829413,W-4039759,Rain,Heavy,2017-12-19 20:53:00,0.32,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829414,W-4039760,Rain,Moderate,2017-12-19 21:21:00,0.78,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829415,W-4039761,Rain,Light,2017-12-19 22:37:00,0.19,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829416,W-4039762,Rain,Moderate,2017-12-19 23:18:00,0.11,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829417,W-4039763,Fog,Severe,2017-12-19 23:22:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829418,W-4039764,Rain,Heavy,2017-12-19 23:37:00,0.85,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829419,W-4039765,Rain,Light,2017-12-20 00:04:00,0.02,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829420,W-4039766,Rain,Light,2017-12-20 00:53:00,0.15,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829421,W-4039767,Rain,Light,2017-12-20 02:53:00,0.04,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829422,W-4039768,Fog,Severe,2017-12-20 09:48:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829423,W-4039769,Fog,Severe,2017-12-20 10:01:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829424,W-4039770,Fog,Severe,2017-12-20 14:11:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829425,W-4039771,Fog,Moderate,2017-12-20 18:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829426,W-4039772,Fog,Severe,2017-12-21 04:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829427,W-4039773,Fog,Moderate,2017-12-21 06:31:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829428,W-4039774,Rain,Light,2017-12-22 10:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829429,W-4039775,Rain,Light,2017-12-22 12:53:00,0.08,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829430,W-4039776,Rain,Light,2017-12-22 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829431,W-4039777,Rain,Light,2017-12-22 17:48:00,0.09,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829432,W-4039778,Rain,Moderate,2017-12-22 20:34:00,0.26,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829433,W-4039779,Rain,Light,2017-12-22 21:39:00,0.17,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829434,W-4039780,Rain,Moderate,2017-12-22 22:45:00,0.33,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829435,W-4039781,Rain,Light,2017-12-22 22:58:00,0.01,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829436,W-4039782,Fog,Moderate,2017-12-24 15:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829437,W-4039783,Rain,Light,2017-12-26 13:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829438,W-4039784,Rain,Light,2017-12-26 17:50:00,0.03,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829439,W-4039785,Rain,Light,2017-12-30 12:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829440,W-4039786,Rain,Light,2017-12-30 19:46:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
3829441,W-4039787,Rain,Light,2017-12-31 04:53:00,0.0,KDFW,32.8974,-97.022,Dallas,Dallas,TX
